# Directed graph: ./../../../kronecker_graph_dolphins_4096.txt 
# Kronecker Graph: seed matrix [0.9284 0.5276; 0.5233 0.0759]
# Nodes: 4096 Edges: 5678
# FromNodeId	ToNodeId
0	8
0	12
0	17
0	19
0	32
0	48
0	85
0	93
0	130
0	132
0	180
0	208
0	265
0	280
0	304
0	322
0	340
0	374
0	385
0	387
0	392
0	446
0	517
0	524
0	525
0	538
0	544
0	584
0	593
0	642
0	690
0	716
0	727
0	773
0	781
0	819
0	854
0	1025
0	1032
0	1041
0	1080
0	1104
0	1136
0	1144
0	1160
0	1210
0	1227
0	1250
0	1272
0	1280
0	1288
0	1289
0	1345
0	1381
0	1400
0	1423
0	1496
0	1536
0	1571
0	1586
0	1672
0	1809
0	1952
0	2050
0	2051
0	2055
0	2148
0	2151
0	2224
0	2240
0	2311
0	2352
0	2565
0	2569
0	2779
0	2786
0	2795
0	2821
0	3008
0	3073
0	3205
0	3265
0	3320
0	3383
0	3480
0	3584
0	3608
0	3621
0	3713
0	3929
0	4053
1	10
1	24
1	41
1	104
1	128
1	202
1	336
1	373
1	391
1	394
1	449
1	518
1	520
1	656
1	912
1	1032
1	1080
1	1106
1	1172
1	1184
1	1190
1	1280
1	1568
1	1832
1	2066
1	2160
1	2180
1	2322
1	2373
1	2436
1	2448
1	2454
1	2624
1	2826
1	3336
1	3392
1	3608
1	3688
1	4068
2	80
2	88
2	108
2	137
2	170
2	288
2	369
2	370
2	420
2	428
2	464
2	536
2	596
2	648
2	793
2	856
2	897
2	1033
2	1090
2	1096
2	1249
2	1492
2	1577
2	1676
2	1696
2	1856
2	2086
2	2105
2	2240
2	2337
2	2341
2	2612
2	2656
2	2789
2	2948
2	3168
2	3400
2	3593
2	3603
2	3844
2	3953
3	20
3	40
3	212
3	580
3	1120
3	1556
3	2176
3	2244
3	3016
3	3044
4	0
4	16
4	48
4	61
4	89
4	128
4	192
4	195
4	283
4	449
4	531
4	555
4	632
4	673
4	779
4	1026
4	1090
4	1120
4	1162
4	1186
4	1256
4	1348
4	1540
4	1568
4	1572
4	2048
4	2090
4	2338
4	2627
4	2694
4	2833
4	2977
4	3104
4	3312
4	3331
4	3668
4	3717
4	3986
5	0
5	8
5	192
5	224
5	256
5	274
5	570
5	608
5	640
5	1424
5	1448
5	1688
5	2055
5	2099
5	2118
5	2320
5	2360
5	2624
5	2626
5	3115
5	3600
5	3774
5	4018
6	8
6	73
6	113
6	128
6	152
6	275
6	680
6	768
6	1097
6	1328
6	1840
6	2209
6	2570
6	2576
6	2915
6	2944
6	2984
6	3988
7	33
7	200
7	1128
7	1152
7	1696
7	3130
7	3200
8	4
8	32
8	80
8	133
8	144
8	208
8	225
8	276
8	293
8	308
8	352
8	496
8	513
8	517
8	630
8	648
8	816
8	1076
8	1156
8	1541
8	1584
8	1682
8	2052
8	2103
8	2112
8	2215
8	2400
8	2450
8	2465
8	2562
8	2577
8	2600
8	2752
8	2817
8	2818
8	2897
8	3188
8	3365
8	3605
8	3744
9	0
9	2
9	18
9	70
9	182
9	262
9	629
9	768
9	1152
9	1217
9	1445
9	1557
9	2196
9	2416
9	2434
9	2820
9	3144
9	3826
10	277
10	769
10	784
10	1248
10	2081
10	2213
10	2337
10	2805
10	2820
10	2851
11	68
11	1116
11	3329
11	3840
12	68
12	72
12	117
12	120
12	161
12	179
12	234
12	291
12	307
12	352
12	1088
12	1505
12	1570
12	1915
12	2104
12	2305
12	2517
12	2835
12	2849
12	3076
12	3235
12	3360
12	3538
12	3609
13	196
13	912
13	1379
14	272
14	768
14	1136
14	2129
14	2176
14	2785
14	2896
14	3104
15	66
15	529
15	2538
16	4
16	33
16	34
16	46
16	96
16	134
16	261
16	453
16	512
16	516
16	546
16	594
16	668
16	768
16	773
16	833
16	864
16	920
16	1031
16	1042
16	1045
16	1058
16	1118
16	1129
16	1186
16	1221
16	1280
16	1287
16	1321
16	1324
16	1410
16	1453
16	1636
16	1697
16	1728
16	2126
16	2410
16	2413
16	2700
16	2768
16	2822
16	2824
16	2858
16	3145
16	3216
16	3276
16	3484
16	3588
17	84
17	268
17	326
17	1536
17	2448
17	2560
17	2868
17	3328
18	136
18	192
18	548
18	640
18	800
18	1544
18	2816
18	2896
18	3597
19	516
19	1280
19	1596
19	2438
19	2464
19	2868
19	3168
19	3328
20	768
20	1024
20	1153
20	1154
20	1537
20	1710
20	2385
20	2400
20	3883
21	138
21	210
21	290
21	810
21	1216
21	2090
22	4
22	104
22	177
22	257
22	320
22	321
22	864
22	1024
22	1833
22	2225
22	2241
23	1096
23	2176
24	131
24	454
24	676
24	1098
24	1730
24	2176
24	2215
24	2272
24	2432
24	3203
24	3206
24	3489
24	3618
25	88
25	549
25	838
25	1312
25	2786
26	931
26	1280
26	1281
26	2052
27	785
28	713
28	898
28	993
28	1479
28	2112
28	2176
29	96
29	1026
29	2816
30	3520
31	200
31	948
31	1280
32	6
32	14
32	86
32	139
32	144
32	222
32	264
32	320
32	518
32	541
32	781
32	1038
32	1220
32	1281
32	1526
32	1542
32	1546
32	1881
32	2053
32	2054
32	2112
32	2120
32	2306
32	2311
32	2320
32	2392
32	2432
32	2779
32	2831
32	2985
32	3206
32	3456
33	0
33	64
33	76
33	280
33	520
33	584
33	820
33	1092
33	1368
33	1552
33	2052
33	2818
33	2960
33	3076
33	3080
33	3139
34	4
34	12
34	64
34	73
34	130
34	1037
34	1169
34	1826
34	1936
34	2120
34	2129
34	2149
34	2216
34	2284
34	2312
34	2560
34	2688
34	2705
34	3908
35	102
35	176
35	904
35	1159
35	1352
35	2560
35	3072
36	66
36	261
36	263
36	515
36	640
36	803
36	1152
36	1441
36	2369
36	3156
36	3778
36	4037
37	528
38	1867
38	1929
38	2496
39	281
40	68
40	388
40	516
40	651
40	1026
40	1090
40	1472
40	1670
40	1906
40	2072
40	2097
40	2192
40	2566
40	2848
40	3076
41	272
41	860
41	1043
41	1148
41	1152
41	1926
42	0
42	1796
42	2516
42	2832
42	3584
43	322
43	800
43	1024
43	2756
44	650
44	1026
44	1043
44	1799
44	2243
45	20
45	28
45	64
45	258
45	340
45	400
45	1554
45	2756
45	3162
46	2048
47	1104
48	76
48	219
48	605
48	901
48	1806
48	2048
48	2624
48	2926
48	3269
48	3658
49	2368
50	9
50	841
50	1161
50	1551
50	2049
50	2113
50	2621
50	2660
50	3136
51	480
51	524
52	193
52	328
52	517
52	595
52	1024
52	1026
52	1544
53	2
53	2048
53	2184
53	2452
53	2634
54	3392
55	1540
56	22
56	66
56	641
56	1025
56	1030
56	1920
56	2113
57	6
57	270
57	386
57	1920
58	260
59	1536
60	1360
60	2178
61	266
62	3
62	17
62	579
62	1344
62	2048
62	3072
62	3137
63	3136
64	32
64	56
64	133
64	259
64	306
64	512
64	543
64	566
64	582
64	664
64	809
64	1033
64	1312
64	1355
64	1424
64	1537
64	1547
64	1722
64	1928
64	1956
64	2066
64	2068
64	2071
64	2096
64	2252
64	2436
64	2464
64	2594
64	2835
64	3216
64	3252
64	3852
64	4072
65	160
65	290
65	562
65	771
65	924
65	1156
65	1418
65	1574
65	1840
65	1858
65	2050
65	2180
65	2403
65	3074
65	3473
65	3620
66	29
66	45
66	52
66	232
66	260
66	261
66	264
66	609
66	640
66	672
66	1301
66	1720
66	1928
66	2593
66	2628
66	2652
66	3121
66	3585
67	40
67	908
67	1189
67	1860
67	2098
67	2212
67	2406
67	2953
67	3200
67	3345
68	128
68	152
68	256
68	1040
68	1058
68	1067
68	1288
68	1307
68	1560
68	1858
68	2208
68	2320
68	3121
68	3682
68	3721
69	27
69	144
69	768
69	776
69	896
69	1411
69	1536
69	2728
69	3584
70	235
70	401
70	1873
70	1920
70	2048
70	2305
70	2468
70	3208
70	3561
70	3872
71	315
71	800
72	486
72	512
72	518
72	811
72	1060
72	1183
72	2114
72	2432
72	2596
72	2871
72	3042
72	3137
72	3746
73	288
73	516
73	1600
73	1719
73	1953
74	277
74	517
74	541
74	660
74	1088
74	1157
74	1536
74	1540
74	2193
75	896
75	1715
75	3464
75	3748
76	384
76	673
76	784
76	1554
76	2049
76	2064
76	2305
77	1
77	256
77	265
77	802
77	1930
77	2560
78	273
78	2053
79	176
79	592
80	0
80	172
80	273
80	290
80	897
80	928
80	1158
80	1200
80	1555
80	1568
80	2057
80	2725
80	3718
80	3723
80	3749
81	4
81	386
81	524
81	808
82	264
82	392
82	584
82	780
82	900
82	1048
82	1065
82	1445
82	1544
82	2689
82	3968
83	28
83	40
83	264
83	2052
83	2084
84	144
84	3074
85	776
85	3456
86	69
86	1191
86	2112
87	1176
87	1935
88	0
88	514
88	1283
88	1730
88	2176
88	2304
88	2562
88	3108
88	3745
89	1937
90	0
90	3588
91	2208
92	3968
94	2048
94	3587
96	132
96	256
96	513
96	787
96	1028
96	1044
96	1830
96	2056
96	2579
96	2707
96	2826
96	3154
96	3738
96	3877
97	129
97	1034
97	1581
97	2048
97	3202
98	0
98	4
98	393
98	1037
98	2829
98	3089
99	1282
99	1664
100	9
100	2744
101	17
101	1282
101	1409
102	790
104	1
104	1154
104	1156
104	1698
104	2691
104	3333
105	256
105	772
106	129
106	1024
106	1093
108	450
108	1120
108	2050
108	2053
108	2074
109	1
109	1680
110	640
112	417
112	2049
113	194
113	1088
114	693
116	264
116	386
117	3330
118	2560
118	3073
120	460
120	1552
121	16
121	3204
122	1025
122	3712
128	0
128	10
128	17
128	44
128	51
128	64
128	112
128	145
128	167
128	264
128	299
128	376
128	516
128	517
128	541
128	561
128	570
128	633
128	646
128	768
128	801
128	837
128	1041
128	1046
128	1058
128	1304
128	1330
128	1376
128	1560
128	1800
128	2076
128	2099
128	2569
128	2609
128	2725
128	2832
128	3121
128	3320
129	1
129	136
129	322
129	454
129	770
129	1028
129	1032
129	1121
129	1146
129	1540
129	2060
129	2470
129	2584
129	3112
130	28
130	40
130	42
130	89
130	320
130	680
130	776
130	813
130	1031
130	1140
130	1156
130	1288
130	1424
130	1537
130	1888
131	0
131	526
131	2100
131	2305
131	2332
131	2976
131	3404
132	93
132	143
132	539
132	546
132	788
132	1041
132	1601
132	1616
132	1809
132	1921
132	2048
132	2114
132	2323
132	2468
132	2576
132	3112
132	3864
133	98
133	1408
133	2570
133	3074
134	24
134	312
134	836
134	1024
134	1602
134	2057
134	2113
134	2632
134	2818
134	2921
134	3144
135	1105
135	2816
135	3377
135	3920
136	32
136	33
136	64
136	80
136	245
136	262
136	612
136	772
136	789
136	1216
136	2599
136	3447
137	2
137	101
137	104
137	256
137	272
137	1288
137	1538
137	2817
138	548
138	769
138	1088
138	1608
138	3105
138	3952
139	1042
139	1128
139	3472
140	69
140	294
140	513
140	568
140	816
140	1593
140	2145
140	3600
141	1570
142	32
142	337
142	2100
144	41
144	64
144	204
144	514
144	1058
144	1152
144	1554
144	1792
144	1897
144	2048
144	2314
144	2828
144	3397
144	3589
144	3705
144	3914
145	14
145	716
145	2328
145	3480
145	3618
146	0
146	4
146	64
146	172
146	2067
146	2637
146	3020
146	3232
146	3328
146	3624
147	72
147	1092
147	2564
147	2824
148	57
148	544
148	2049
148	2305
148	3168
148	3178
149	1060
149	1608
149	2050
150	1344
150	1345
152	1761
152	2373
153	100
153	1152
153	1636
153	2114
153	3846
154	1029
154	2657
156	3
156	577
156	1097
156	3585
158	2065
160	64
160	76
160	86
160	275
160	320
160	384
160	571
160	748
160	1034
160	1050
160	1060
160	1111
160	1808
160	2106
160	2387
160	2496
160	2628
160	2842
161	149
161	262
161	2112
162	516
162	552
162	576
162	593
162	1309
162	1604
162	2333
162	2344
162	2817
162	3620
163	320
163	1088
164	82
164	283
164	1048
164	1056
164	1536
164	1816
164	3160
164	3659
164	3682
165	8
165	2418
166	64
166	1313
168	1025
168	1573
168	1823
