# Directed graph: ./../../../kronecker_graph_dolphins_256.txt 
# Kronecker Graph: seed matrix [0.9284 0.5276; 0.5233 0.0759]
# Nodes: 256 Edges: 318
# FromNodeId	ToNodeId
0	4
0	12
0	19
0	20
0	26
0	37
0	48
0	57
0	64
0	81
0	83
0	84
0	101
0	112
0	128
0	131
0	132
0	142
0	162
0	163
0	178
0	184
0	203
0	207
0	224
0	225
1	0
1	2
1	6
1	24
1	82
1	136
1	148
1	240
2	0
2	4
2	9
2	48
2	70
2	72
2	112
2	140
2	192
2	193
2	201
2	237
3	0
3	100
3	144
3	244
4	11
4	17
4	94
4	136
4	186
4	192
5	240
8	62
8	66
8	81
8	85
8	162
10	0
10	49
10	80
10	160
10	199
10	216
11	160
12	0
12	5
12	81
12	131
12	224
13	0
13	32
13	36
13	160
15	135
15	240
16	2
16	34
16	48
16	65
16	103
16	112
16	171
16	234
17	10
17	22
17	64
17	66
17	128
17	162
18	4
18	10
18	40
18	192
20	56
20	64
20	104
20	145
20	178
21	128
22	32
24	1
24	3
24	130
24	144
25	8
25	67
26	100
28	70
28	131
28	192
30	1
31	64
32	4
32	5
32	22
32	28
32	64
32	71
32	79
32	114
32	132
32	140
32	195
32	242
33	9
33	39
33	132
34	4
34	5
34	17
34	76
34	144
36	0
36	113
36	144
36	155
36	171
37	66
38	66
38	192
40	0
40	8
40	16
42	81
42	92
45	130
48	0
48	5
48	8
48	23
48	65
48	100
48	139
48	192
49	8
49	16
49	168
50	0
50	20
50	68
50	133
51	6
51	137
52	192
53	210
55	193
56	7
64	2
64	8
64	23
64	56
64	169
64	170
64	182
64	202
64	240
64	242
65	0
65	8
65	20
65	44
66	28
67	0
68	15
68	17
68	136
68	140
70	42
70	138
70	160
71	56
71	96
72	1
72	132
72	146
72	166
80	6
80	136
80	137
81	10
82	10
82	40
82	128
82	136
82	141
84	163
88	92
89	6
96	10
96	21
96	22
96	139
96	145
96	147
97	16
98	33
98	130
100	1
100	16
101	4
101	8
102	145
104	0
104	129
104	130
104	132
106	16
107	20
109	128
112	2
112	139
114	68
116	9
123	4
128	36
128	51
128	67
128	129
129	24
129	48
130	5
130	38
130	84
130	224
131	8
132	13
132	35
132	120
133	0
133	42
133	64
136	0
136	52
136	72
136	241
137	0
137	82
137	102
138	36
139	4
140	35
140	49
140	64
140	69
141	48
144	32
144	163
146	181
149	68
150	0
150	1
152	68
154	16
154	33
154	196
158	0
160	8
160	36
161	48
162	6
162	48
164	4
164	51
164	95
165	88
166	1
167	28
168	5
169	6
170	213
174	144
176	74
177	7
181	136
183	72
184	0
187	2
192	0
193	16
195	2
195	5
197	32
200	36
208	48
216	44
217	45
217	55
218	12
220	33
229	8
233	0
251	164
252	1
