# Directed graph: ./../../../kronecker_graph_dolphins_2048.txt 
# Kronecker Graph: seed matrix [0.9284 0.5276; 0.5233 0.0759]
# Nodes: 2048 Edges: 2763
# FromNodeId	ToNodeId
0	0
0	12
0	14
0	21
0	51
0	56
0	64
0	72
0	93
0	98
0	128
0	130
0	153
0	241
0	262
0	290
0	322
0	333
0	352
0	390
0	444
0	454
0	491
0	496
0	512
0	513
0	516
0	517
0	526
0	541
0	545
0	562
0	577
0	578
0	587
0	617
0	628
0	700
0	789
0	841
0	845
0	1028
0	1053
0	1068
0	1091
0	1158
0	1159
0	1161
0	1185
0	1256
0	1316
0	1324
0	1412
0	1448
0	1544
0	1548
0	1598
0	1604
0	1690
0	1716
0	1752
0	1792
0	1833
0	1856
0	2001
1	0
1	11
1	20
1	32
1	36
1	132
1	152
1	160
1	204
1	310
1	323
1	384
1	522
1	706
1	792
1	926
1	1124
1	1252
1	1290
1	1336
1	1414
1	1692
1	1744
1	1752
2	32
2	48
2	97
2	177
2	196
2	208
2	242
2	248
2	258
2	280
2	289
2	464
2	518
2	533
2	641
2	668
2	768
2	850
2	863
2	941
2	1041
2	1048
2	1057
2	1068
2	1232
2	1284
2	1361
2	1364
2	1421
2	1632
2	1826
3	36
3	592
3	900
3	960
3	1220
3	1344
3	1392
3	1545
3	1554
3	1734
3	1792
4	1
4	8
4	154
4	177
4	258
4	280
4	281
4	306
4	401
4	513
4	568
4	675
4	713
4	797
4	1056
4	1097
4	1169
4	1296
4	1305
4	1489
4	1555
4	1666
4	1792
4	1865
5	0
5	56
5	168
5	178
5	258
5	396
5	576
5	697
5	786
5	848
5	1553
5	1604
5	2024
6	1
6	64
6	515
6	610
6	657
6	789
6	1056
6	1120
6	1201
7	48
7	137
7	418
7	424
7	900
7	1152
7	1256
7	2024
8	2
8	16
8	49
8	50
8	69
8	208
8	262
8	329
8	370
8	372
8	450
8	496
8	544
8	674
8	676
8	789
8	1068
8	1152
8	1154
8	1200
8	1349
8	1568
8	1712
8	1984
9	16
9	22
9	272
9	563
9	932
9	1072
9	1282
9	1320
9	1448
9	1472
9	1476
9	1584
9	1670
10	34
10	64
10	129
10	225
10	261
10	465
10	513
10	560
10	756
10	769
10	904
10	1302
10	1388
11	1684
12	1
12	145
12	259
12	266
12	411
12	443
12	448
12	592
12	961
12	1106
12	1219
12	1313
12	1536
13	1
13	22
13	320
13	562
13	704
13	1072
14	96
14	1664
14	1680
15	96
15	131
16	6
16	37
16	97
16	128
16	200
16	264
16	297
16	396
16	449
16	513
16	547
16	576
16	590
16	608
16	873
16	930
16	943
16	1024
16	1068
16	1096
16	1161
16	1309
16	1476
16	1536
16	1540
16	1632
16	1736
17	64
17	289
17	522
17	546
17	588
17	712
17	1226
17	1282
17	1542
17	1544
18	72
18	193
18	202
18	260
18	294
18	428
18	545
18	1280
18	1545
18	1793
19	66
19	132
19	136
19	516
19	528
19	1538
19	1560
20	11
20	16
20	289
20	392
20	482
20	1777
21	78
21	386
21	513
21	968
22	11
22	33
22	192
22	1156
22	1281
22	1664
22	1793
23	0
24	193
24	270
24	272
24	755
24	1074
24	1180
24	1282
24	1604
25	260
25	292
26	1
26	260
26	261
26	836
26	929
26	1604
27	69
27	1088
27	1090
28	36
28	392
28	1026
28	1210
29	528
30	1088
32	0
32	72
32	80
32	81
32	83
32	145
32	262
32	274
32	275
32	528
32	581
32	582
32	709
32	834
32	848
32	1028
32	1029
32	1092
32	1174
32	1344
32	1354
32	1552
32	1563
32	1682
32	1834
32	1922
33	20
33	88
33	144
33	193
33	304
33	328
33	386
33	588
33	1256
33	1288
33	1540
33	1726
33	1858
34	79
34	192
34	201
34	256
34	272
34	273
34	424
34	576
34	640
34	769
34	1041
34	1047
34	1208
34	1352
34	1409
34	1549
35	36
35	128
35	272
35	274
35	704
36	212
36	218
36	274
36	340
36	448
36	512
36	594
36	1024
36	1553
37	16
38	1025
39	72
39	640
40	2
40	3
40	260
40	284
40	290
40	594
40	1152
40	1288
40	1428
40	1616
41	50
41	136
41	390
41	1148
41	1296
42	1
42	388
42	709
43	0
43	129
43	1164
44	130
44	273
44	512
44	643
44	899
44	1410
44	1541
45	384
45	642
46	787
46	897
48	6
48	322
48	328
48	392
48	521
48	524
48	667
48	706
48	796
48	907
49	2
49	517
49	782
50	22
50	1288
50	1295
50	1304
51	452
51	516
52	197
52	549
52	715
52	1152
52	1536
52	1617
53	64
54	202
55	1024
56	4
56	128
56	133
56	259
56	866
56	1026
56	1286
56	1796
